,dist_km,time_min,city,place_idx,name
420,464.418,276.7,Montréal,42,Alpaga Bersi
421,211.618,129.4333,Québec,42,Alpaga Bersi
422,478.546,279.4667,Laval,42,Alpaga Bersi
423,648.752,372.1833,Gatineau,42,Alpaga Bersi
424,461.654,269.5167,Longueuil,42,Alpaga Bersi
425,445.57,260.9833,Sherbrooke,42,Alpaga Bersi
426,229.495,143.4667,Lévis,42,Alpaga Bersi
427,7.944,11.0,Saguenay,42,Alpaga Bersi
428,340.035,200.85,Trois-Rivières,42,Alpaga Bersi
429,461.038,267.4667,Terrebonne,42,Alpaga Bersi
430,165.014,108.9167,Montréal,43,Alpagas D'Ham Nature
431,123.109,81.0333,Québec,43,Alpagas D'Ham Nature
432,178.461,112.2333,Laval,43,Alpagas D'Ham Nature
433,357.968,211.9667,Gatineau,43,Alpagas D'Ham Nature
434,162.25,101.7333,Longueuil,43,Alpagas D'Ham Nature
435,96.087,72.5167,Sherbrooke,43,Alpagas D'Ham Nature
436,107.54,72.85,Lévis,43,Alpagas D'Ham Nature
437,323.165,198.2333,Saguenay,43,Alpagas D'Ham Nature
438,75.265,54.0167,Trois-Rivières,43,Alpagas D'Ham Nature
439,175.33,110.0333,Terrebonne,43,Alpagas D'Ham Nature
440,137.795,88.35,Montréal,44,Alpagas Fibrefine
441,125.905,72.5,Québec,44,Alpagas Fibrefine
442,151.242,91.6667,Laval,44,Alpagas Fibrefine
443,330.749,191.4,Gatineau,44,Alpagas Fibrefine
444,135.031,81.1667,Longueuil,44,Alpagas Fibrefine
445,118.947,72.65,Sherbrooke,44,Alpagas Fibrefine
446,110.336,64.3,Lévis,44,Alpagas Fibrefine
447,325.961,189.6833,Saguenay,44,Alpagas Fibrefine
448,44.704,32.7667,Trois-Rivières,44,Alpagas Fibrefine
449,148.111,89.4667,Terrebonne,44,Alpagas Fibrefine
450,108.962,80.6,Montréal,45,Alpagas Sutton
451,269.654,176.2667,Québec,45,Alpagas Sutton
452,133.722,97.2,Laval,45,Alpagas Sutton
453,304.47,189.25,Gatineau,45,Alpagas Sutton
454,100.302,76.8,Longueuil,45,Alpagas Sutton
455,94.358,70.9167,Sherbrooke,45,Alpagas Sutton
456,254.085,168.0833,Lévis,45,Alpagas Sutton
457,469.71,293.4667,Saguenay,45,Alpagas Sutton
458,181.799,135.3333,Trois-Rivières,45,Alpagas Sutton
459,137.9,98.2667,Terrebonne,45,Alpagas Sutton
460,260.151,170.1667,Montréal,46,Alpagas des Appalaches
461,74.094,54.45,Québec,46,Alpagas des Appalaches
462,273.598,173.4833,Laval,46,Alpagas des Appalaches
463,453.105,273.2167,Gatineau,46,Alpagas des Appalaches
464,257.387,162.9833,Longueuil,46,Alpagas des Appalaches
465,163.351,137.7167,Sherbrooke,46,Alpagas des Appalaches
466,59.038,47.4333,Lévis,46,Alpagas des Appalaches
467,274.15,171.65,Saguenay,46,Alpagas des Appalaches
468,180.824,111.4833,Trois-Rivières,46,Alpagas des Appalaches
469,270.467,171.2833,Terrebonne,46,Alpagas des Appalaches
470,51.956,45.4333,Montréal,47,Alpagas du Domaine Poissant
471,227.953,132.0833,Québec,47,Alpagas du Domaine Poissant
472,65.403,48.75,Laval,47,Alpagas du Domaine Poissant
473,244.91,148.4667,Gatineau,47,Alpagas du Domaine Poissant
474,33.542,35.0,Longueuil,47,Alpagas du Domaine Poissant
475,132.944,83.15,Sherbrooke,47,Alpagas du Domaine Poissant
476,212.384,123.8833,Lévis,47,Alpagas du Domaine Poissant
477,428.009,249.2667,Saguenay,47,Alpagas du Domaine Poissant
478,140.098,91.1333,Trois-Rivières,47,Alpagas du Domaine Poissant
479,62.272,46.55,Terrebonne,47,Alpagas du Domaine Poissant
480,20.381,18.7833,Montréal,48,Altispa
481,273.78,158.3333,Québec,48,Altispa
482,28.961,26.0333,Laval,48,Altispa
483,192.094,116.2833,Gatineau,48,Altispa
484,26.776,27.6,Longueuil,48,Altispa
485,169.824,101.25,Sherbrooke,48,Altispa
486,258.211,150.15,Lévis,48,Altispa
487,473.836,275.5167,Saguenay,48,Altispa
488,148.923,90.0833,Trois-Rivières,48,Altispa
489,39.81,33.4333,Terrebonne,48,Altispa
490,847.182,571.9667,Montréal,49,Aluminerie Alouette
491,630.044,447.7,Québec,49,Aluminerie Alouette
492,860.629,575.2833,Laval,49,Aluminerie Alouette
493,1040.136,675.0167,Gatineau,49,Aluminerie Alouette
494,844.418,564.7833,Longueuil,49,Aluminerie Alouette
495,828.334,556.25,Sherbrooke,49,Aluminerie Alouette
496,609.427,437.55,Lévis,49,Aluminerie Alouette
497,532.314,383.1833,Saguenay,49,Aluminerie Alouette
498,736.774,504.7333,Trois-Rivières,49,Aluminerie Alouette
499,857.777,571.3333,Terrebonne,49,Aluminerie Alouette
500,111.764,80.2167,Montréal,50,Amaranthe
501,263.612,180.7333,Québec,50,Amaranthe
502,136.524,96.8167,Laval,50,Amaranthe
503,307.272,188.8833,Gatineau,50,Amaranthe
504,103.104,76.4167,Longueuil,50,Amaranthe
505,91.785,67.8333,Sherbrooke,50,Amaranthe
506,248.043,172.55,Lévis,50,Amaranthe
507,463.668,297.9333,Saguenay,50,Amaranthe
508,175.757,139.8,Trois-Rivières,50,Amaranthe
509,140.702,97.9,Terrebonne,50,Amaranthe
510,93.665,72.1333,Montréal,51,Amazone Paintball
511,203.15,120.35,Québec,51,Amazone Paintball
512,94.74,66.1167,Laval,51,Amazone Paintball
513,264.946,158.8167,Gatineau,51,Amazone Paintball
514,100.37,71.5333,Longueuil,51,Amazone Paintball
515,159.726,140.2667,Sherbrooke,51,Amazone Paintball
516,200.139,121.1667,Lévis,51,Amazone Paintball
517,403.206,237.55,Saguenay,51,Amazone Paintball
518,72.913,51.6,Trois-Rivières,51,Amazone Paintball
519,77.232,54.1,Terrebonne,51,Amazone Paintball
520,141.426,90.45,Montréal,52,Amerispa Auberge Godefroy
521,142.791,80.5167,Québec,52,Amerispa Auberge Godefroy
522,142.501,84.4333,Laval,52,Amerispa Auberge Godefroy
523,312.707,177.1333,Gatineau,52,Amerispa Auberge Godefroy
524,148.131,89.85,Longueuil,52,Amerispa Auberge Godefroy
525,140.313,88.45,Sherbrooke,52,Amerispa Auberge Godefroy
526,140.581,81.2167,Lévis,52,Amerispa Auberge Godefroy
527,342.847,197.7167,Saguenay,52,Amerispa Auberge Godefroy
528,12.554,11.75,Trois-Rivières,52,Amerispa Auberge Godefroy
529,124.993,72.4167,Terrebonne,52,Amerispa Auberge Godefroy
530,87.52,59.9333,Montréal,53,Amerispa Chateau Bromont
531,244.837,162.7167,Québec,53,Amerispa Chateau Bromont
532,112.28,76.5333,Laval,53,Amerispa Chateau Bromont
533,283.028,168.5833,Gatineau,53,Amerispa Chateau Bromont
534,78.86,56.1333,Longueuil,53,Amerispa Chateau Bromont
535,79.491,52.6833,Sherbrooke,53,Amerispa Chateau Bromont
536,229.268,154.5333,Lévis,53,Amerispa Chateau Bromont
537,444.893,279.9167,Saguenay,53,Amerispa Chateau Bromont
538,156.982,121.7667,Trois-Rivières,53,Amerispa Chateau Bromont
539,116.458,77.6,Terrebonne,53,Amerispa Chateau Bromont
540,99.149,69.7,Montréal,54,Amerispa Esterel Resort
541,274.864,183.3,Québec,54,Amerispa Esterel Resort
542,79.163,58.1167,Laval,54,Amerispa Esterel Resort
543,203.514,125.2,Gatineau,54,Amerispa Esterel Resort
544,105.769,78.3833,Longueuil,54,Amerispa Esterel Resort
545,248.817,152.0333,Sherbrooke,54,Amerispa Esterel Resort
546,271.853,184.1167,Lévis,54,Amerispa Esterel Resort
547,474.92,300.4833,Saguenay,54,Amerispa Esterel Resort
548,144.627,114.5333,Trois-Rivières,54,Amerispa Esterel Resort
549,74.692,63.1,Terrebonne,54,Amerispa Esterel Resort
550,124.562,76.1833,Montréal,55,Amerispa Estrimont Suites & Spa  
551,257.367,141.5833,Québec,55,Amerispa Estrimont Suites & Spa  
552,149.322,92.7833,Laval,55,Amerispa Estrimont Suites & Spa  
553,320.07,184.85,Gatineau,55,Amerispa Estrimont Suites & Spa  
554,115.902,72.3833,Longueuil,55,Amerispa Estrimont Suites & Spa  
555,36.37,24.7833,Sherbrooke,55,Amerispa Estrimont Suites & Spa  
556,241.798,133.3833,Lévis,55,Amerispa Estrimont Suites & Spa  
557,457.423,258.7667,Saguenay,55,Amerispa Estrimont Suites & Spa  
558,169.512,100.6333,Trois-Rivières,55,Amerispa Estrimont Suites & Spa  
559,153.5,93.8667,Terrebonne,55,Amerispa Estrimont Suites & Spa  
560,211.915,133.75,Montréal,56,Amerispa Spa Nordique Cantley
561,448.255,256.0667,Québec,56,Amerispa Spa Nordique Cantley
562,191.929,122.1667,Laval,56,Amerispa Spa Nordique Cantley
563,17.191,19.75,Gatineau,56,Amerispa Spa Nordique Cantley
564,218.535,142.4333,Longueuil,56,Amerispa Spa Nordique Cantley
565,361.583,216.0833,Sherbrooke,56,Amerispa Spa Nordique Cantley
566,440.971,256.7667,Lévis,56,Amerispa Spa Nordique Cantley
567,648.311,373.2667,Saguenay,56,Amerispa Spa Nordique Cantley
568,318.018,187.3,Trois-Rivières,56,Amerispa Spa Nordique Cantley
569,202.018,125.3833,Terrebonne,56,Amerispa Spa Nordique Cantley
570,85.452,59.0667,Montréal,57,Amerispa Spa Nordique Morin-Heights
571,321.792,181.3833,Québec,57,Amerispa Spa Nordique Morin-Heights
572,65.466,47.4667,Laval,57,Amerispa Spa Nordique Morin-Heights
573,160.959,103.2667,Gatineau,57,Amerispa Spa Nordique Morin-Heights
574,92.072,67.75,Longueuil,57,Amerispa Spa Nordique Morin-Heights
575,235.12,141.4,Sherbrooke,57,Amerispa Spa Nordique Morin-Heights
576,314.508,182.0833,Lévis,57,Amerispa Spa Nordique Morin-Heights
577,521.848,298.5833,Saguenay,57,Amerispa Spa Nordique Morin-Heights
578,191.555,112.6167,Trois-Rivières,57,Amerispa Spa Nordique Morin-Heights
579,75.555,50.7,Terrebonne,57,Amerispa Spa Nordique Morin-Heights
580,69.112,53.75,Montréal,58,Amphitheatre Fernand-Lindsay
581,218.698,128.8333,Québec,58,Amphitheatre Fernand-Lindsay
582,70.187,47.7167,Laval,58,Amphitheatre Fernand-Lindsay
583,240.393,140.4167,Gatineau,58,Amphitheatre Fernand-Lindsay
584,75.817,53.15,Longueuil,58,Amphitheatre Fernand-Lindsay
585,224.721,133.0333,Sherbrooke,58,Amphitheatre Fernand-Lindsay
586,215.687,129.65,Lévis,58,Amphitheatre Fernand-Lindsay
587,418.754,246.0167,Saguenay,58,Amphitheatre Fernand-Lindsay
588,88.461,60.0667,Trois-Rivières,58,Amphitheatre Fernand-Lindsay
589,52.679,35.7,Terrebonne,58,Amphitheatre Fernand-Lindsay
590,35.843,28.3333,Montréal,59,Amusement Action Directe
591,272.85,153.6667,Québec,59,Amusement Action Directe
592,15.857,16.75,Laval,59,Amusement Action Directe
593,172.406,103.1667,Gatineau,59,Amusement Action Directe
594,42.463,37.0167,Longueuil,59,Amusement Action Directe
595,185.511,110.6667,Sherbrooke,59,Amusement Action Directe
596,264.899,151.35,Lévis,59,Amusement Action Directe
597,472.906,270.8667,Saguenay,59,Amusement Action Directe
598,142.613,84.9,Trois-Rivières,59,Amusement Action Directe
599,26.613,22.9833,Terrebonne,59,Amusement Action Directe
600,302.678,178.4167,Montréal,60,Ancien Cinema Tache
601,85.54,54.15,Québec,60,Ancien Cinema Tache
602,316.125,181.7333,Laval,60,Ancien Cinema Tache
603,495.632,281.45,Gatineau,60,Ancien Cinema Tache
604,299.914,171.2167,Longueuil,60,Ancien Cinema Tache
605,283.83,162.7,Sherbrooke,60,Ancien Cinema Tache
606,64.923,44.0,Lévis,60,Ancien Cinema Tache
607,285.596,171.3333,Saguenay,60,Ancien Cinema Tache
608,192.27,111.1833,Trois-Rivières,60,Ancien Cinema Tache
609,313.273,177.7833,Terrebonne,60,Ancien Cinema Tache
610,428.177,242.4333,Montréal,61,Ancien Wagon de Queue du Grand Tronc
611,211.039,118.1833,Québec,61,Ancien Wagon de Queue du Grand Tronc
612,441.624,245.75,Laval,61,Ancien Wagon de Queue du Grand Tronc
613,621.131,345.4833,Gatineau,61,Ancien Wagon de Queue du Grand Tronc
614,425.413,235.25,Longueuil,61,Ancien Wagon de Queue du Grand Tronc
615,409.329,226.7333,Sherbrooke,61,Ancien Wagon de Queue du Grand Tronc
616,190.422,108.0167,Lévis,61,Ancien Wagon de Queue du Grand Tronc
617,177.187,170.3667,Saguenay,61,Ancien Wagon de Queue du Grand Tronc
618,317.769,175.2167,Trois-Rivières,61,Ancien Wagon de Queue du Grand Tronc
619,438.772,241.8167,Terrebonne,61,Ancien Wagon de Queue du Grand Tronc
620,271.923,162.8833,Montréal,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
621,19.254,16.1333,Québec,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
622,286.051,165.65,Laval,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
623,456.257,258.35,Gatineau,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
624,269.159,155.6833,Longueuil,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
625,253.075,147.1667,Sherbrooke,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
626,37.0,29.65,Lévis,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
627,220.97,135.2333,Saguenay,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
628,147.54,87.0333,Trois-Rivières,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
629,268.543,153.6333,Terrebonne,62,Ancienne Eglise de Saint-Pierre de l'Ile d'Orleans
630,1364.935,892.9,Montréal,63,"Annie Morin, Artiste"
631,1147.797,768.65,Québec,63,"Annie Morin, Artiste"
632,1378.382,896.2167,Laval,63,"Annie Morin, Artiste"
633,1557.889,995.95,Gatineau,63,"Annie Morin, Artiste"
634,1362.171,885.7167,Longueuil,63,"Annie Morin, Artiste"
635,1189.628,847.85,Sherbrooke,63,"Annie Morin, Artiste"
636,1127.18,758.4833,Lévis,63,"Annie Morin, Artiste"
637,1121.375,829.7667,Saguenay,63,"Annie Morin, Artiste"
638,1254.527,825.6833,Trois-Rivières,63,"Annie Morin, Artiste"
639,1375.53,892.2833,Terrebonne,63,"Annie Morin, Artiste"
640,508.397,341.5333,Montréal,64,Anse Tabatiere
641,255.728,194.7833,Québec,64,Anse Tabatiere
642,522.525,344.3,Laval,64,Anse Tabatiere
643,692.731,437.0167,Gatineau,64,Anse Tabatiere
644,505.633,334.35,Longueuil,64,Anse Tabatiere
645,489.549,325.8167,Sherbrooke,64,Anse Tabatiere
646,273.474,208.3167,Lévis,64,Anse Tabatiere
647,87.913,83.25,Saguenay,64,Anse Tabatiere
648,384.014,265.7,Trois-Rivières,64,Anse Tabatiere
649,505.017,332.3,Terrebonne,64,Anse Tabatiere
650,368.656,229.95,Montréal,65,Antiquites Brocante de Charlevoix
651,115.987,83.2,Québec,65,Antiquites Brocante de Charlevoix
652,382.784,232.7167,Laval,65,Antiquites Brocante de Charlevoix
653,552.99,325.4167,Gatineau,65,Antiquites Brocante de Charlevoix
654,365.892,222.75,Longueuil,65,Antiquites Brocante de Charlevoix
655,349.808,214.2333,Sherbrooke,65,Antiquites Brocante de Charlevoix
656,133.733,96.7167,Lévis,65,Antiquites Brocante de Charlevoix
657,143.721,114.2333,Saguenay,65,Antiquites Brocante de Charlevoix
658,244.273,154.1,Trois-Rivières,65,Antiquites Brocante de Charlevoix
659,365.276,220.7,Terrebonne,65,Antiquites Brocante de Charlevoix
660,5.053,15.7833,Montréal,66,Appetite for Books
661,267.537,153.9,Québec,66,Appetite for Books
662,26.362,27.6833,Laval,66,Appetite for Books
663,197.11,119.7333,Gatineau,66,Appetite for Books
664,15.028,21.5,Longueuil,66,Appetite for Books
665,158.076,95.15,Sherbrooke,66,Appetite for Books
666,251.968,145.7167,Lévis,66,Appetite for Books
667,467.593,271.1,Saguenay,66,Appetite for Books
668,145.725,89.4167,Trois-Rivières,66,Appetite for Books
669,36.612,32.7667,Terrebonne,66,Appetite for Books
670,72.668,63.8,Montréal,67,Apple Hollow Music Fest
671,324.136,194.4167,Québec,67,Apple Hollow Music Fest
672,92.067,76.6167,Laval,67,Apple Hollow Music Fest
673,218.028,137.35,Gatineau,67,Apple Hollow Music Fest
674,79.839,66.75,Longueuil,67,Apple Hollow Music Fest
675,215.063,137.4167,Sherbrooke,67,Apple Hollow Music Fest
676,308.567,186.2333,Lévis,67,Apple Hollow Music Fest
677,524.192,311.6,Saguenay,67,Apple Hollow Music Fest
678,211.501,140.5167,Trois-Rivières,67,Apple Hollow Music Fest
679,102.388,83.8833,Terrebonne,67,Apple Hollow Music Fest
680,85.315,61.2833,Montréal,68,Aqua Detente Spa Sante
681,212.988,129.4,Québec,68,Aqua Detente Spa Sante
682,98.762,64.6,Laval,68,Aqua Detente Spa Sante
683,278.269,164.3167,Gatineau,68,Aqua Detente Spa Sante
684,82.082,52.45,Longueuil,68,Aqua Detente Spa Sante
685,133.132,90.3333,Sherbrooke,68,Aqua Detente Spa Sante
686,197.419,121.2167,Lévis,68,Aqua Detente Spa Sante
687,413.044,246.6,Saguenay,68,Aqua Detente Spa Sante
688,80.612,66.7333,Trois-Rivières,68,Aqua Detente Spa Sante
689,95.631,62.4,Terrebonne,68,Aqua Detente Spa Sante
690,295.053,179.8167,Montréal,69,Aqua Parc Msa
691,42.384,33.0667,Québec,69,Aqua Parc Msa
692,309.181,182.5833,Laval,69,Aqua Parc Msa
693,479.387,275.2833,Gatineau,69,Aqua Parc Msa
694,292.289,172.6333,Longueuil,69,Aqua Parc Msa
695,276.205,164.1,Sherbrooke,69,Aqua Parc Msa
696,60.13,46.5833,Lévis,69,Aqua Parc Msa
697,198.096,152.8833,Saguenay,69,Aqua Parc Msa
698,170.67,103.9667,Trois-Rivières,69,Aqua Parc Msa
699,291.673,170.5667,Terrebonne,69,Aqua Parc Msa
700,38.921,30.1667,Montréal,70,Aqua Plein Air
701,271.416,149.6333,Québec,70,Aqua Plein Air
702,17.302,18.9667,Laval,70,Aqua Plein Air
703,171.654,100.9833,Gatineau,70,Aqua Plein Air
704,45.541,38.85,Longueuil,70,Aqua Plein Air
705,188.589,112.5,Sherbrooke,70,Aqua Plein Air
706,268.405,150.45,Lévis,70,Aqua Plein Air
707,471.472,266.8167,Saguenay,70,Aqua Plein Air
708,141.179,80.8667,Trois-Rivières,70,Aqua Plein Air
709,25.179,18.95,Terrebonne,70,Aqua Plein Air
710,28.619,26.1667,Montréal,71,Aqua Spa Lyne Giroux
711,279.544,161.9833,Québec,71,Aqua Spa Lyne Giroux
712,29.949,27.85,Laval,71,Aqua Spa Lyne Giroux
713,183.768,110.5333,Gatineau,71,Aqua Spa Lyne Giroux
714,35.239,34.85,Longueuil,71,Aqua Spa Lyne Giroux
715,178.287,108.5,Sherbrooke,71,Aqua Spa Lyne Giroux
716,263.975,153.7833,Lévis,71,Aqua Spa Lyne Giroux
717,479.6,279.1667,Saguenay,71,Aqua Spa Lyne Giroux
718,154.687,93.7167,Trois-Rivières,71,Aqua Spa Lyne Giroux
719,44.048,35.9333,Terrebonne,71,Aqua Spa Lyne Giroux
720,786.004,485.65,Montréal,72,Aquamer Thalasso-Spa
721,568.866,361.4,Québec,72,Aquamer Thalasso-Spa
722,799.451,488.9667,Laval,72,Aquamer Thalasso-Spa
723,978.958,588.7,Gatineau,72,Aquamer Thalasso-Spa
724,783.24,478.4667,Longueuil,72,Aquamer Thalasso-Spa
725,767.156,469.9333,Sherbrooke,72,Aquamer Thalasso-Spa
726,548.249,351.2333,Lévis,72,Aquamer Thalasso-Spa
727,498.382,389.0167,Saguenay,72,Aquamer Thalasso-Spa
728,675.596,418.4333,Trois-Rivières,72,Aquamer Thalasso-Spa
729,796.599,485.0333,Terrebonne,72,Aquamer Thalasso-Spa
730,240.522,142.4,Montréal,73,Aquarium du Quebec
731,17.377,14.9167,Québec,73,Aquarium du Quebec
732,253.969,145.7167,Laval,73,Aquarium du Quebec
733,432.824,243.2667,Gatineau,73,Aquarium du Quebec
734,237.758,135.2,Longueuil,73,Aquarium du Quebec
735,221.674,126.6833,Sherbrooke,73,Aquarium du Quebec
736,5.542,7.9667,Lévis,73,Aquarium du Quebec
737,217.433,132.1,Saguenay,73,Aquarium du Quebec
738,124.107,71.95,Trois-Rivières,73,Aquarium du Quebec
739,245.11,138.55,Terrebonne,73,Aquarium du Quebec
740,61.41,46.9833,Montréal,74,Aquazilla
741,301.997,171.0167,Québec,74,Aquazilla
742,44.413,36.6,Laval,74,Aquazilla
743,154.514,100.6167,Gatineau,74,Aquazilla
744,68.03,55.6667,Longueuil,74,Aquazilla
745,211.078,129.3167,Sherbrooke,74,Aquazilla
746,293.455,171.2,Lévis,74,Aquazilla
747,502.053,288.2,Saguenay,74,Aquazilla
748,171.76,102.25,Trois-Rivières,74,Aquazilla
749,55.76,40.3167,Terrebonne,74,Aquazilla
750,245.316,154.1333,Montréal,75,Arbraska Duchesnay
751,37.386,30.8167,Québec,75,Arbraska Duchesnay
752,246.391,148.1167,Laval,75,Arbraska Duchesnay
753,416.597,240.8167,Gatineau,75,Arbraska Duchesnay
754,252.021,153.5333,Longueuil,75,Arbraska Duchesnay
755,255.261,148.6667,Sherbrooke,75,Arbraska Duchesnay
756,39.528,31.4,Lévis,75,Arbraska Duchesnay
757,220.418,144.7833,Saguenay,75,Arbraska Duchesnay
758,107.88,69.5,Trois-Rivières,75,Arbraska Duchesnay
759,228.883,136.1,Terrebonne,75,Arbraska Duchesnay
760,222.295,140.25,Montréal,76,Arbraska Lafleche
761,458.635,262.5667,Québec,76,Arbraska Lafleche
762,202.309,128.6667,Laval,76,Arbraska Lafleche
763,25.577,25.35,Gatineau,76,Arbraska Lafleche
764,228.915,148.9333,Longueuil,76,Arbraska Lafleche
765,371.963,222.5833,Sherbrooke,76,Arbraska Lafleche
766,451.351,263.2667,Lévis,76,Arbraska Lafleche
767,658.691,379.7667,Saguenay,76,Arbraska Lafleche
768,328.398,193.8,Trois-Rivières,76,Arbraska Lafleche
769,212.398,131.8833,Terrebonne,76,Arbraska Lafleche
770,49.46,37.5833,Montréal,77,Arbraska Mont-St-Gregoire
771,246.542,148.2667,Québec,77,Arbraska Mont-St-Gregoire
772,74.22,54.1833,Laval,77,Arbraska Mont-St-Gregoire
773,244.968,146.2333,Gatineau,77,Arbraska Mont-St-Gregoire
774,40.8,33.7833,Longueuil,77,Arbraska Mont-St-Gregoire
775,124.212,74.0833,Sherbrooke,77,Arbraska Mont-St-Gregoire
776,230.973,140.0833,Lévis,77,Arbraska Mont-St-Gregoire
777,446.598,265.4667,Saguenay,77,Arbraska Mont-St-Gregoire
778,158.687,107.3333,Trois-Rivières,77,Arbraska Mont-St-Gregoire
779,78.398,55.25,Terrebonne,77,Arbraska Mont-St-Gregoire
780,78.586,68.2167,Montréal,78,Arbraska Rawdon
781,244.854,154.5333,Québec,78,Arbraska Rawdon
782,66.795,54.1,Laval,78,Arbraska Rawdon
783,209.98,149.4833,Gatineau,78,Arbraska Rawdon
784,85.291,67.6,Longueuil,78,Arbraska Rawdon
785,234.195,147.5,Sherbrooke,78,Arbraska Rawdon
786,241.843,155.35,Lévis,78,Arbraska Rawdon
787,444.91,271.7333,Saguenay,78,Arbraska Rawdon
788,114.617,85.7667,Trois-Rivières,78,Arbraska Rawdon
789,49.287,42.1,Terrebonne,78,Arbraska Rawdon
790,70.689,50.4833,Montréal,79,Arbraska Rigaud
791,321.614,186.3,Québec,79,Arbraska Rigaud
792,72.019,52.1667,Laval,79,Arbraska Rigaud
793,141.827,86.1167,Gatineau,79,Arbraska Rigaud
794,77.309,59.1667,Longueuil,79,Arbraska Rigaud
795,220.357,132.8167,Sherbrooke,79,Arbraska Rigaud
796,306.045,178.1167,Lévis,79,Arbraska Rigaud
797,521.67,303.5,Saguenay,79,Arbraska Rigaud
798,196.757,118.05,Trois-Rivières,79,Arbraska Rigaud
799,86.118,60.25,Terrebonne,79,Arbraska Rigaud
800,235.66,156.35,Montréal,80,Arbrasuc obstacle course
801,175.204,127.3667,Québec,80,Arbrasuc obstacle course
802,260.42,172.95,Laval,80,Arbrasuc obstacle course
803,431.168,265.0,Gatineau,80,Arbrasuc obstacle course
804,227.0,152.55,Longueuil,80,Arbrasuc obstacle course
